adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
3170,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2015-10-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1880,Zakarpattya,37.6833,15,1.0,1880_125_15_5,5,KG,1444867200.0,2015
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2015-11-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,38.0633,15,1.0,1295_125_15_5,5,KG,1447545600.0,2015
3151,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2015-12-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1861,Dnipropetrovsk,38.55,15,1.0,1861_125_15_5,5,KG,1450137600.0,2015
3169,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-01-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1879,Volyn,39.0567,15,1.0,1879_125_15_5,5,KG,1452816000.0,2016
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-02-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,38.1433,15,1.0,1878_125_15_5,5,KG,1455494400.0,2016
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-03-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,38.0833,15,1.0,1878_125_15_5,5,KG,1458000000.0,2016
3159,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-04-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1884,Kiev,38.35,15,1.0,1884_125_15_5,5,KG,1460678400.0,2016
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-05-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,39.3467,15,1.0,1295_125_15_5,5,KG,1463270400.0,2016
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-06-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,39.2167,15,1.0,1878_125_15_5,5,KG,1465948800.0,2016
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-07-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,39.8633,15,1.0,1295_125_15_5,5,KG,1468540800.0,2016
3159,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-08-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1884,Kiev,39.82,15,1.0,1884_125_15_5,5,KG,1471219200.0,2016
3169,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-09-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1879,Volyn,41.18,15,1.0,1879_125_15_5,5,KG,1473897600.0,2016
3167,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-10-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1877,Ternopil,42.1333,15,1.0,1877_125_15_5,5,KG,1476489600.0,2016
3164,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-11-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1874,Poltava,41.18,15,1.0,1874_125_15_5,5,KG,1479168000.0,2016
3152,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2016-12-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1862,Donetska,41.35,15,1.0,1862_125_15_5,5,KG,1481760000.0,2016
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-01-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,41.8933,15,1.0,1295_125_15_5,5,KG,1484438400.0,2017
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-02-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,42.0933,15,1.0,1295_125_15_5,5,KG,1487116800.0,2017
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-03-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,42.5,15,1.0,1878_125_15_5,5,KG,1489536000.0,2017
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-04-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,43.2167,15,1.0,1878_125_15_5,5,KG,1492214400.0,2017
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-05-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,43.5267,15,1.0,1295_125_15_5,5,KG,1494806400.0,2017
3168,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-06-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1878,Vinnitsa,44.5067,15,1.0,1878_125_15_5,5,KG,1497484800.0,2017
3149,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-07-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1859,Chernihiv,49.2233,15,1.0,1859_125_15_5,5,KG,1500076800.0,2017
3160,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-09-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1871,Lviv,55.2933,15,1.0,1871_125_15_5,5,KG,1505433600.0,2017
0,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-10-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1295,National Average,54.9367,15,1.0,1295_125_15_5,5,KG,1508025600.0,2017
3153,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-11-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1863,Ivano-Frankivsk,53.61,15,1.0,1863_125_15_5,5,KG,1510704000.0,2017
3159,,"meat, fish and eggs",2,125,"Meat (chicken, whole) - Retail","Meat chicken, whole",Ukraine,UAH,2017-12-15,,0.0,"Meat (chicken, whole) - Retail (KG)",1884,Kiev,53.35,15,1.0,1884_125_15_5,5,KG,1513296000.0,2017
3148,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-03-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1858,Cherkasy,31.8333,15,1.0,1858_369_15_5,5,KG,1394841600.0,2014
3148,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-04-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1858,Cherkasy,32.7367,15,1.0,1858_369_15_5,5,KG,1397520000.0,2014
3153,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-05-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1863,Ivano-Frankivsk,34.1333,15,1.0,1863_369_15_5,5,KG,1400112000.0,2014
3153,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-06-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1863,Ivano-Frankivsk,34.49,15,1.0,1863_369_15_5,5,KG,1402790400.0,2014
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-07-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,34.5467,15,1.0,1865_369_15_5,5,KG,1405382400.0,2014
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-08-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,35.17,15,1.0,1865_369_15_5,5,KG,1408060800.0,2014
3153,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-09-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1863,Ivano-Frankivsk,36.9867,15,1.0,1863_369_15_5,5,KG,1410739200.0,2014
3169,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-10-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1879,Volyn,39.5533,15,1.0,1879_369_15_5,5,KG,1413331200.0,2014
3153,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-11-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1863,Ivano-Frankivsk,39.64,15,1.0,1863_369_15_5,5,KG,1416009600.0,2014
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2014-12-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,39.7,15,1.0,1878_369_15_5,5,KG,1418601600.0,2014
3165,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-01-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1875,Rivne,41.2933,15,1.0,1875_369_15_5,5,KG,1421280000.0,2015
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-02-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,42.29,15,1.0,1878_369_15_5,5,KG,1423958400.0,2015
3150,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-03-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1860,Chernivtsi,45.6,15,1.0,1860_369_15_5,5,KG,1426377600.0,2015
3171,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-04-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1881,Zaporizhia,48.2233,15,1.0,1881_369_15_5,5,KG,1429056000.0,2015
3150,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-05-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1860,Chernivtsi,50.0267,15,1.0,1860_369_15_5,5,KG,1431648000.0,2015
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-06-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,50.9033,15,1.0,1865_369_15_5,5,KG,1434326400.0,2015
3165,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-07-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1875,Rivne,50.27,15,1.0,1875_369_15_5,5,KG,1436918400.0,2015
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-08-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,52.09,15,1.0,1865_369_15_5,5,KG,1439596800.0,2015
3165,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-09-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1875,Rivne,53.16,15,1.0,1875_369_15_5,5,KG,1442275200.0,2015
3152,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-10-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1862,Donetska,52.15,15,1.0,1862_369_15_5,5,KG,1444867200.0,2015
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-11-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,53.5433,15,1.0,1865_369_15_5,5,KG,1447545600.0,2015
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2015-12-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,54.32,15,1.0,1865_369_15_5,5,KG,1450137600.0,2015
3165,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-01-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1875,Rivne,55.2933,15,1.0,1875_369_15_5,5,KG,1452816000.0,2016
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-02-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,54.5267,15,1.0,1878_369_15_5,5,KG,1455494400.0,2016
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-03-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,55.51,15,1.0,1878_369_15_5,5,KG,1458000000.0,2016
3165,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-04-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1875,Rivne,55.0733,15,1.0,1875_369_15_5,5,KG,1460678400.0,2016
3154,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-05-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1864,Kharkivka,56.4167,15,1.0,1864_369_15_5,5,KG,1463270400.0,2016
3149,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-06-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1859,Chernihiv,55.01,15,1.0,1859_369_15_5,5,KG,1465948800.0,2016
3166,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-07-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1876,Sums,56.31,15,1.0,1876_369_15_5,5,KG,1468540800.0,2016
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-08-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,56.61,15,1.0,1878_369_15_5,5,KG,1471219200.0,2016
3171,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-09-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1881,Zaporizhia,57.08,15,1.0,1881_369_15_5,5,KG,1473897600.0,2016
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-10-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,58.9533,15,1.0,1865_369_15_5,5,KG,1476489600.0,2016
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-11-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,58.97,15,1.0,1865_369_15_5,5,KG,1479168000.0,2016
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2016-12-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,58.9933,15,1.0,1865_369_15_5,5,KG,1481760000.0,2016
0,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-01-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1295,National Average,61.15,15,1.0,1295_369_15_5,5,KG,1484438400.0,2017
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-02-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,61.65,15,1.0,1878_369_15_5,5,KG,1487116800.0,2017
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-03-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,61.93,15,1.0,1865_369_15_5,5,KG,1489536000.0,2017
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-04-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,63.0367,15,1.0,1865_369_15_5,5,KG,1492214400.0,2017
3155,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-05-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1865,Herson,64.37,15,1.0,1865_369_15_5,5,KG,1494806400.0,2017
3164,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-06-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1874,Poltava,64.6733,15,1.0,1874_369_15_5,5,KG,1497484800.0,2017
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-07-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,66.1433,15,1.0,1878_369_15_5,5,KG,1500076800.0,2017
3168,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-09-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1878,Vinnitsa,69.69,15,1.0,1878_369_15_5,5,KG,1505433600.0,2017
3154,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-10-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1864,Kharkivka,71.47,15,1.0,1864_369_15_5,5,KG,1508025600.0,2017
3162,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-11-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1872,Mykolaiv,71.8,15,1.0,1872_369_15_5,5,KG,1510704000.0,2017
3154,,"meat, fish and eggs",2,369,"Meat (mixed, sausage) - Retail","Meat mixed, sausage",Ukraine,UAH,2017-12-15,,0.0,"Meat (mixed, sausage) - Retail (KG)",1864,Kharkivka,73.5967,15,1.0,1864_369_15_5,5,KG,1513296000.0,2017
3158,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-03-15,,0.0,Meat (pork) - Retail (KG),1883,Crimea,44.38,15,1.0,1883_140_15_5,5,KG,1394841600.0,2014
3162,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-04-15,,0.0,Meat (pork) - Retail (KG),1872,Mykolaiv,50.1967,15,1.0,1872_140_15_5,5,KG,1397520000.0,2014
3168,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-05-15,,0.0,Meat (pork) - Retail (KG),1878,Vinnitsa,51.72,15,1.0,1878_140_15_5,5,KG,1400112000.0,2014
3156,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-06-15,,0.0,Meat (pork) - Retail (KG),1866,Khmelnytsky,52.3367,15,1.0,1866_140_15_5,5,KG,1402790400.0,2014
3156,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-07-15,,0.0,Meat (pork) - Retail (KG),1866,Khmelnytsky,54.25,15,1.0,1866_140_15_5,5,KG,1405382400.0,2014
3171,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-08-15,,0.0,Meat (pork) - Retail (KG),1881,Zaporizhia,55.0733,15,1.0,1881_140_15_5,5,KG,1408060800.0,2014
3150,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-09-15,,0.0,Meat (pork) - Retail (KG),1860,Chernivtsi,59.9333,15,1.0,1860_140_15_5,5,KG,1410739200.0,2014
3165,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-10-15,,0.0,Meat (pork) - Retail (KG),1875,Rivne,60.2067,15,1.0,1875_140_15_5,5,KG,1413331200.0,2014
3166,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-11-15,,0.0,Meat (pork) - Retail (KG),1876,Sums,58.0233,15,1.0,1876_140_15_5,5,KG,1416009600.0,2014
3160,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2014-12-15,,0.0,Meat (pork) - Retail (KG),1871,Lviv,58.8167,15,1.0,1871_140_15_5,5,KG,1418601600.0,2014
3152,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-01-15,,0.0,Meat (pork) - Retail (KG),1862,Donetska,58.4767,15,1.0,1862_140_15_5,5,KG,1421280000.0,2015
3168,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-02-15,,0.0,Meat (pork) - Retail (KG),1878,Vinnitsa,56.7233,15,1.0,1878_140_15_5,5,KG,1423958400.0,2015
3159,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-03-15,,0.0,Meat (pork) - Retail (KG),1884,Kiev,63.33,15,1.0,1884_140_15_5,5,KG,1426377600.0,2015
0,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-04-15,,0.0,Meat (pork) - Retail (KG),1295,National Average,67.36,15,1.0,1295_140_15_5,5,KG,1429056000.0,2015
0,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-05-15,,0.0,Meat (pork) - Retail (KG),1295,National Average,69.16,15,1.0,1295_140_15_5,5,KG,1431648000.0,2015
3170,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-06-15,,0.0,Meat (pork) - Retail (KG),1880,Zakarpattya,69.77,15,1.0,1880_140_15_5,5,KG,1434326400.0,2015
3172,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-07-15,,0.0,Meat (pork) - Retail (KG),1882,Zhytomyr,72.6067,15,1.0,1882_140_15_5,5,KG,1436918400.0,2015
3170,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-08-15,,0.0,Meat (pork) - Retail (KG),1880,Zakarpattya,77.71,15,1.0,1880_140_15_5,5,KG,1439596800.0,2015
3165,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-09-15,,0.0,Meat (pork) - Retail (KG),1875,Rivne,75.3933,15,1.0,1875_140_15_5,5,KG,1442275200.0,2015
3165,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-10-15,,0.0,Meat (pork) - Retail (KG),1875,Rivne,71.01,15,1.0,1875_140_15_5,5,KG,1444867200.0,2015
3154,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-11-15,,0.0,Meat (pork) - Retail (KG),1864,Kharkivka,70.2733,15,1.0,1864_140_15_5,5,KG,1447545600.0,2015
3154,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2015-12-15,,0.0,Meat (pork) - Retail (KG),1864,Kharkivka,68.0633,15,1.0,1864_140_15_5,5,KG,1450137600.0,2015
3153,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-01-15,,0.0,Meat (pork) - Retail (KG),1863,Ivano-Frankivsk,67.88,15,1.0,1863_140_15_5,5,KG,1452816000.0,2016
3157,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-02-15,,0.0,Meat (pork) - Retail (KG),1867,Kirovograd,63.52,15,1.0,1867_140_15_5,5,KG,1455494400.0,2016
3166,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-03-15,,0.0,Meat (pork) - Retail (KG),1876,Sums,63.5867,15,1.0,1876_140_15_5,5,KG,1458000000.0,2016
3164,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-04-15,,0.0,Meat (pork) - Retail (KG),1874,Poltava,66.4833,15,1.0,1874_140_15_5,5,KG,1460678400.0,2016
3172,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-05-15,,0.0,Meat (pork) - Retail (KG),1882,Zhytomyr,68.2167,15,1.0,1882_140_15_5,5,KG,1463270400.0,2016
0,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-06-15,,0.0,Meat (pork) - Retail (KG),1295,National Average,66.09,15,1.0,1295_140_15_5,5,KG,1465948800.0,2016
3169,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-07-15,,0.0,Meat (pork) - Retail (KG),1879,Volyn,67.13,15,1.0,1879_140_15_5,5,KG,1468540800.0,2016
3169,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-08-15,,0.0,Meat (pork) - Retail (KG),1879,Volyn,66.53,15,1.0,1879_140_15_5,5,KG,1471219200.0,2016
3150,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-09-15,,0.0,Meat (pork) - Retail (KG),1860,Chernivtsi,71.43,15,1.0,1860_140_15_5,5,KG,1473897600.0,2016
3160,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-10-15,,0.0,Meat (pork) - Retail (KG),1871,Lviv,69.31,15,1.0,1871_140_15_5,5,KG,1476489600.0,2016
3164,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-11-15,,0.0,Meat (pork) - Retail (KG),1874,Poltava,68.42,15,1.0,1874_140_15_5,5,KG,1479168000.0,2016
3149,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2016-12-15,,0.0,Meat (pork) - Retail (KG),1859,Chernihiv,71.5167,15,1.0,1859_140_15_5,5,KG,1481760000.0,2016
3156,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2017-01-15,,0.0,Meat (pork) - Retail (KG),1866,Khmelnytsky,70.5567,15,1.0,1866_140_15_5,5,KG,1484438400.0,2017
3154,,"meat, fish and eggs",2,140,Meat (pork) - Retail,Pork,Ukraine,UAH,2017-02-15,,0.0,Meat (pork) - Retail (KG),1864,Kharkivka,74.3833,15,1.0,1864_140_15_5,5,KG,1487116800.0,2017
